elev_ft,stor_af
1445.8,152100.0
1445.9,152250.0
1446.0,152400.0
1446.1,152550.0
1446.2,152700.0
1446.3,152850.0
1446.4,153000.0
1446.5,153150.0
1446.6,153300.0
1446.7,153450.0
1446.8,153600.0
1446.9,153750.0
1447.0,153900.0
1447.1,154050.0
1447.2,154200.0
1447.3,154350.0
1447.4,154500.0
1447.5,154650.0
1447.6,154800.0
1447.7,154950.0
1447.8,155100.0
1447.9,155250.0
1448.0,155400.0
1448.1,155570.0
1448.2,155740.0
1448.3,155910.0
1448.4,156080.0
1448.5,156250.0
1448.6,156420.0
1448.7,156590.0
1448.8,156760.0
1448.9,156930.0
1449.0,157100.0
1449.1,157280.0
1449.2,157460.0
1449.3,157640.0
1449.4,157820.0
1449.5,158000.0
1449.6,158180.0
1449.7,158360.0
1449.8,158540.0
1449.9,158720.0
1450.0,158900.0
1450.1,159070.0
1450.2,159240.0
1450.3,159410.0
1450.4,159580.0
1450.5,159750.0
1450.6,159920.0
1450.7,160090.0
1450.8,160260.0
1450.9,160430.0
1451.0,160600.0
1451.1,160780.0
1451.2,160960.0
1451.3,161140.0
1451.4,161320.0
1451.5,161500.0
1451.6,161680.0
1451.7,161860.0
1451.8,162040.0
1451.9,162220.0
1452.0,162400.0
1452.1,162570.0
1452.2,162740.0
1452.3,162910.0
1452.4,163080.0
1452.5,163250.0
1452.6,163420.0
1452.7,163590.0
1452.8,163760.0
1452.9,163930.0
1453.0,164100.0
1453.1,164270.0
1453.2,164440.0
1453.3,164610.0
1453.4,164780.0
1453.5,164950.0
1453.6,165120.0
1453.7,165290.0
1453.8,165460.0
1453.9,165630.0
1454.0,165800.0
1454.1,165980.0
1454.2,166160.0
1454.3,166340.0
1454.4,166520.0
1454.5,166700.0
1454.6,166880.0
1454.7,167060.0
1454.8,167240.0
1454.9,167420.0
1455.0,167600.0
1455.1,167770.0
1455.2,167940.0
1455.3,168110.0
1455.4,168280.0
1455.5,168450.0
1455.6,168620.0
1455.7,168790.0
1455.8,168960.0
1455.9,169130.0
1456.0,169300.0
1456.1,169470.0
1456.2,169640.0
1456.3,169810.0
1456.4,169980.0
1456.5,170150.0
1456.6,170320.0
1456.7,170490.0
1456.8,170660.0
1456.9,170830.0
1457.0,171000.0
1457.1,171180.0
1457.2,171360.0
1457.3,171540.0
1457.4,171720.0
1457.5,171900.0
1457.6,172080.0
1457.7,172260.0
1457.8,172440.0
1457.9,172620.0
1458.0,172800.0
1458.1,172970.0
1458.2,173140.0
1458.3,173310.0
1458.4,173480.0
1458.5,173650.0
1458.6,173820.0
1458.7,173990.0
1458.8,174160.0
1458.9,174330.0
1459.0,174500.0
1459.1,174680.0
1459.2,174860.0
1459.3,175040.0
1459.4,175220.0
1459.5,175400.0
1459.6,175580.0
1459.7,175760.0
1459.8,175940.0
1459.9,176120.0
1460.0,176300.0
1460.1,176470.0
1460.2,176640.0
1460.3,176810.0
1460.4,176980.0
1460.5,177150.0
1460.6,177320.0
1460.7,177490.0
1460.8,177660.0
1460.9,177830.0
1461.0,178000.0
1461.1,178170.0
1461.2,178340.0
1461.3,178510.0
1461.4,178680.0
1461.5,178850.0
1461.6,179020.0
1461.7,179190.0
1461.8,179360.0
1461.9,179530.0
1462.0,179700.0
1462.1,179880.0
1462.2,180060.0
1462.3,180240.0
1462.4,180420.0
1462.5,180600.0
1462.6,180780.0
1462.7,180960.0
1462.8,181140.0
1462.9,181320.0
1463.0,181500.0
1463.1,181670.0
1463.2,181840.0
1463.3,182010.0
1463.4,182180.0
1463.5,182350.0
1463.6,182520.0
1463.7,182690.0
1463.8,182860.0
1463.9,183030.0
1464.0,183200.0
1464.1,183370.0
1464.2,183540.0
1464.3,183710.0
1464.4,183880.0
1464.5,184050.0
1464.6,184220.0
1464.7,184390.0
1464.8,184560.0
1464.9,184730.0
1465.0,184900.0
1465.1,185080.0
1465.2,185260.0
1465.3,185440.0
1465.4,185620.0
1465.5,185800.0
1465.6,185980.0
1465.7,186160.0
1465.8,186340.0
1465.9,186520.0
1466.0,186700.0
1466.1,186870.0
1466.2,187040.0
1466.3,187210.0
1466.4,187380.0
1466.5,187550.0
1466.6,187720.0
1466.7,187890.0
1466.8,188060.0
1466.9,188230.0
1467.0,188400.0
1467.1,188570.0
1467.2,188740.0
1467.3,188910.0
1467.4,189080.0
1467.5,189250.0
1467.6,189420.0
1467.7,189590.0
1467.8,189760.0
1467.9,189930.0
1468.0,190100.0
1468.1,190280.0
1468.2,190460.0
1468.3,190640.0
1468.4,190820.0
1468.5,191000.0
1468.6,191180.0
1468.7,191360.0
1468.8,191540.0
1468.9,191720.0
1469.0,191900.0
1469.1,192070.0
1469.2,192240.0
1469.3,192410.0
1469.4,192580.0
1469.5,192750.0
1469.6,192920.0
1469.7,193090.0
1469.8,193260.0
1469.9,193430.0
1470.0,193600.0
1470.1,193780.0
1470.2,193960.0
1470.3,194140.0
1470.4,194320.0
1470.5,194500.0
1470.6,194680.0
1470.7,194860.0
1470.8,195040.0
1470.9,195220.0
1471.0,195400.0
1471.1,195570.0
1471.2,195740.0
1471.3,195910.0
1471.4,196080.0
1471.5,196250.0
1471.6,196420.0
1471.7,196590.0
1471.8,196760.0
1471.9,196930.0
1472.0,197100.0
1472.1,197270.0
1472.2,197440.0
1472.3,197610.0
1472.4,197780.0
1472.5,197950.0
1472.6,198120.0
1472.7,198290.0
1472.8,198460.0
1472.9,198630.0
1473.0,198800.0
1473.1,198980.0
1473.2,199160.0
1473.3,199340.0
1473.4,199520.0
1473.5,199700.0
1473.6,199880.0
1473.7,200060.0
1473.8,200240.0
1473.9,200420.0
1474.0,200600.0
1474.1,200770.0
1474.2,200940.0
1474.3,201110.0
1474.4,201280.0
1474.5,201450.0
1474.6,201620.0
1474.7,201790.0
1474.8,201960.0
1474.9,202130.0
1475.0,202300.0
1475.1,202480.0
1475.2,202660.0
1475.3,202840.0
1475.4,203020.0
1475.5,203200.0
1475.6,203380.0
1475.7,203560.0
1475.8,203740.0
1475.9,203920.0
1476.0,204100.0
1476.1,204270.0
1476.2,204440.0
1476.3,204610.0
1476.4,204780.0
1476.5,204950.0
1476.6,205120.0
1476.7,205290.0
1476.8,205460.0
1476.9,205630.0
1477.0,205800.0
1477.1,205970.0
1477.2,206140.0
1477.3,206310.0
1477.4,206480.0
1477.5,206650.0
1477.6,206820.0
1477.7,206990.0
1477.8,207160.0
1477.9,207330.0
1478.0,207500.0
1478.1,207680.0
1478.2,207860.0
1478.3,208040.0
1478.4,208220.0
1478.5,208400.0
1478.6,208580.0
1478.7,208760.0
1478.8,208940.0
1478.9,209120.0
1479.0,209300.0
1479.1,209470.0
1479.2,209640.0
1479.3,209810.0
1479.4,209980.0
1479.5,210150.0
1479.6,210320.0
1479.7,210490.0
1479.8,210660.0
1479.9,210830.0
1480.0,211000.0
1480.1,211200.0
1480.2,211400.0
1480.3,211600.0
1480.4,211800.0
1480.5,212000.0
1480.6,212200.0
1480.7,212400.0
1480.8,212600.0
1480.9,212800.0
1481.0,213000.0
1481.1,213210.0
1481.2,213420.0
1481.3,213630.0
1481.4,213840.0
1481.5,214050.0
1481.6,214260.0
1481.7,214470.0
1481.8,214680.0
1481.9,214890.0
1482.0,215100.0
1482.1,215300.0
1482.2,215500.0
1482.3,215700.0
1482.4,215900.0
1482.5,216100.0
1482.6,216300.0
1482.7,216500.0
1482.8,216700.0
1482.9,216900.0
1483.0,217100.0
1483.1,217310.0
1483.2,217520.0
1483.3,217730.0
1483.4,217940.0
1483.5,218150.0
1483.6,218360.0
1483.7,218570.0
1483.8,218780.0
1483.9,218990.0
1484.0,219200.0
1484.1,219400.0
1484.2,219600.0
1484.3,219800.0
1484.4,220000.0
1484.5,220200.0
1484.6,220400.0
1484.7,220600.0
1484.8,220800.0
1484.9,221000.0
1485.0,221200.0
1485.1,221400.0
1485.2,221600.0
1485.3,221800.0
1485.4,222000.0
1485.5,222200.0
1485.6,222400.0
1485.7,222600.0
1485.8,222800.0
1485.9,223000.0
1486.0,223200.0
1486.1,223410.0
1486.2,223620.0
1486.3,223830.0
1486.4,224040.0
1486.5,224250.0
1486.6,224460.0
1486.7,224670.0
1486.8,224880.0
1486.9,225090.0
1487.0,225300.0
1487.1,225500.0
1487.2,225700.0
1487.3,225900.0
1487.4,226100.0
1487.5,226300.0
1487.6,226500.0
1487.7,226700.0
1487.8,226900.0
1487.9,227100.0
1488.0,227300.0
1488.1,227510.0
1488.2,227720.0
1488.3,227930.0
1488.4,228140.0
1488.5,228350.0
1488.6,228560.0
1488.7,228770.0
1488.8,228980.0
1488.9,229190.0
1489.0,229400.0
1489.1,229600.0
1489.2,229800.0
1489.3,230000.0
1489.4,230200.0
1489.5,230400.0
1489.6,230600.0
1489.7,230800.0
1489.8,231000.0
1489.9,231200.0
1490.0,231400.0
1490.1,231600.0
1490.2,231800.0
1490.3,232000.0
1490.4,232200.0
1490.5,232400.0
1490.6,232600.0
1490.7,232800.0
1490.8,233000.0
1490.9,233200.0
1491.0,233400.0
1491.1,233610.0
1491.2,233820.0
1491.3,234030.0
1491.4,234240.0
1491.5,234450.0
1491.6,234660.0
1491.7,234870.0
1491.8,235080.0
1491.9,235290.0
1492.0,235500.0
1492.1,235700.0
1492.2,235900.0
1492.3,236100.0
1492.4,236300.0
1492.5,236500.0
1492.6,236700.0
1492.7,236900.0
1492.8,237100.0
1492.9,237300.0
1493.0,237500.0
1493.1,237710.0
1493.2,237920.0
1493.3,238130.0
1493.4,238340.0
1493.5,238550.0
1493.6,238760.0
1493.7,238970.0
1493.8,239180.0
1493.9,239390.0
1494.0,239600.0
1494.1,239800.0
1494.2,240000.0
1494.3,240200.0
1494.4,240400.0
1494.5,240600.0
1494.6,240800.0
1494.7,241000.0
1494.8,241200.0
1494.9,241400.0
1495.0,241600.0
1495.1,241800.0
1495.2,242000.0
1495.3,242200.0
1495.4,242400.0
1495.5,242600.0
1495.6,242800.0
1495.7,243000.0
1495.8,243200.0
1495.9,243400.0
1496.0,243600.0
1496.1,243810.0
1496.2,244020.0
1496.3,244230.0
1496.4,244440.0
1496.5,244650.0
1496.6,244860.0
1496.7,245070.0
1496.8,245280.0
1496.9,245490.0
1497.0,245700.0
1497.1,245900.0
1497.2,246100.0
1497.3,246300.0
1497.4,246500.0
1497.5,246700.0
1497.6,246900.0
1497.7,247100.0
1497.8,247300.0
1497.9,247500.0
1498.0,247700.0
1498.1,247900.0
1498.2,248100.0
1498.3,248300.0
1498.4,248500.0
1498.5,248700.0
1498.6,248900.0
1498.7,249100.0
1498.8,249300.0
1498.9,249500.0
1499.0,249700.0
1499.1,249910.0
1499.2,250120.0
1499.3,250330.0
1499.4,250540.0
1499.5,250750.0
1499.6,250960.0
1499.7,251170.0
1499.8,251380.0
1499.9,251590.0
1500.0,251800.0
1500.1,252020.0
1500.2,252240.0
1500.3,252460.0
1500.4,252680.0
1500.5,252900.0
1500.6,253120.0
1500.7,253340.0
1500.8,253560.0
1500.9,253780.0
1501.0,254000.0
1501.1,254230.0
1501.2,254460.0
1501.3,254690.0
1501.4,254920.0
1501.5,255150.0
1501.6,255380.0
1501.7,255610.0
1501.8,255840.0
1501.9,256070.0
1502.0,256300.0
1502.1,256520.0
1502.2,256740.0
1502.3,256960.0
1502.4,257180.0
1502.5,257400.0
1502.6,257620.0
1502.7,257840.0
1502.8,258060.0
1502.9,258280.0
1503.0,258500.0
1503.1,258730.0
1503.2,258960.0
1503.3,259190.0
1503.4,259420.0
1503.5,259650.0
1503.6,259880.0
1503.7,260110.0
1503.8,260340.0
1503.9,260570.0
1504.0,260800.0
1504.1,261030.0
1504.2,261260.0
1504.3,261490.0
1504.4,261720.0
1504.5,261950.0
1504.6,262180.0
1504.7,262410.0
1504.8,262640.0
1504.9,262870.0
1505.0,263100.0
1505.1,263320.0
1505.2,263540.0
1505.3,263760.0
1505.4,263980.0
1505.5,264200.0
1505.6,264420.0
1505.7,264640.0
1505.8,264860.0
1505.9,265080.0
1506.0,265300.0
1506.1,265530.0
1506.2,265760.0
1506.3,265990.0
1506.4,266220.0
1506.5,266450.0
1506.6,266680.0
1506.7,266910.0
1506.8,267140.0
1506.9,267370.0
1507.0,267600.0
1507.1,267830.0
1507.2,268060.0
1507.3,268290.0
1507.4,268520.0
1507.5,268750.0
1507.6,268980.0
1507.7,269210.0
1507.8,269440.0
1507.9,269670.0
1508.0,269900.0
1508.1,270130.0
1508.2,270360.0
1508.3,270590.0
1508.4,270820.0
1508.5,271050.0
1508.6,271280.0
1508.7,271510.0
1508.8,271740.0
1508.9,271970.0
1509.0,272200.0
1509.1,272420.0
1509.2,272640.0
1509.3,272860.0
1509.4,273080.0
1509.5,273300.0
1509.6,273520.0
1509.7,273740.0
1509.8,273960.0
1509.9,274180.0
1510.0,274400.0
1510.1,274630.0
1510.2,274860.0
1510.3,275090.0
1510.4,275320.0
1510.5,275550.0
1510.6,275780.0
1510.7,276010.0
1510.8,276240.0
1510.9,276470.0
1511.0,276700.0
1511.1,276930.0
1511.2,277160.0
1511.3,277390.0
1511.4,277620.0
1511.5,277850.0
1511.6,278080.0
1511.7,278310.0
1511.8,278540.0
1511.9,278770.0
1512.0,279000.0
1512.1,279220.0
1512.2,279440.0
1512.3,279660.0
1512.4,279880.0
1512.5,280100.0
1512.6,280320.0
1512.7,280540.0
1512.8,280760.0
1512.9,280980.0
1513.0,281200.0
1513.1,281430.0
1513.2,281660.0
1513.3,281890.0
1513.4,282120.0
