elev_ft,stor_af
1543.0,361321.0
1544.0,364380.0
1545.0,367459.0
1546.0,370561.0
1547.0,373685.0
1548.0,376832.0
1549.0,380004.0
1550.0,383199.0
1551.0,386418.0
1552.0,389661.0
1553.0,392929.0
1554.0,396222.0
1555.0,399540.0
1556.0,402884.0
1557.0,406256.0
1558.0,409652.0
1559.0,413072.0
1560.0,416516.0
1561.0,419983.0
1562.0,423473.0
1563.0,426986.0
1564.0,430522.0
1565.0,434080.0
1566.0,437660.0
1567.0,441261.0
1568.0,444881.0
1569.0,448520.0
1570.0,452177.0
1571.0,455852.0
1572.0,459545.0
1573.0,463257.0
1574.0,466987.0
1575.0,470733.0
1576.0,474497.0
1577.0,478280.0
1578.0,482080.0
1579.0,485898.0
1580.0,489734.0
1581.0,493589.0
1582.0,497461.0
1583.0,501351.0
