elev_ft,stor_af
674.8,10566.0
674.9,10625.0
675.0,10685.0
675.1,10746.0
675.2,10808.0
675.3,10869.0
675.4,10930.0
675.5,10992.0
675.6,11053.0
675.7,11114.0
675.8,11175.0
675.9,11237.0
676.0,11298.0
676.1,11362.0
676.2,11426.0
676.3,11490.0
676.4,11554.0
676.5,11618.0
676.6,11682.0
676.7,11746.0
676.8,11810.0
676.9,11874.0
677.0,11938.0
677.1,12005.0
677.2,12072.0
677.3,12138.0
677.4,12205.0
677.5,12272.0
677.6,12339.0
677.7,12406.0
677.8,12472.0
677.9,12539.0
678.0,12606.0
678.1,12676.0
678.2,12745.0
678.3,12815.0
678.4,12884.0
678.5,12954.0
678.6,13023.0
678.7,13093.0
678.8,13162.0
678.9,13232.0
679.0,13301.0
679.1,13373.0
679.2,13446.0
679.3,13518.0
679.4,13590.0
679.5,13663.0
679.6,13735.0
679.7,13807.0
679.8,13879.0
679.9,13952.0
680.0,14024.0
680.1,14099.0
680.2,14174.0
680.3,14249.0
680.4,14324.0
680.5,14399.0
680.6,14474.0
680.7,14549.0
680.8,14624.0
680.9,14699.0
681.0,14774.0
681.1,14851.0
681.2,14929.0
681.3,15006.0
681.4,15083.0
681.5,15161.0
681.6,15238.0
681.7,15315.0
681.8,15392.0
681.9,15470.0
682.0,15547.0
682.1,15627.0
682.2,15706.0
682.3,15786.0
682.4,15866.0
682.5,15946.0
682.6,16025.0
682.7,16105.0
682.8,16185.0
682.9,16264.0
683.0,16344.0
683.1,16426.0
683.2,16508.0
683.3,16590.0
683.4,16672.0
683.5,16755.0
683.6,16837.0
683.7,16919.0
683.8,17001.0
683.9,17083.0
684.0,17165.0
684.1,17250.0
684.2,17334.0
684.3,17419.0
684.4,17503.0
684.5,17588.0
684.6,17672.0
684.7,17757.0
684.8,17841.0
684.9,17926.0
685.0,18010.0
685.1,18097.0
685.2,18183.0
685.3,18270.0
685.4,18357.0
685.5,18444.0
685.6,18530.0
685.7,18617.0
685.8,18704.0
685.9,18790.0
686.0,18877.0
686.1,18965.0
686.2,19053.0
686.3,19142.0
686.4,19230.0
686.5,19318.0
686.6,19406.0
686.7,19494.0
686.8,19583.0
686.9,19671.0
687.0,19759.0
687.1,19849.0
687.2,19939.0
687.3,20028.0
687.4,20118.0
687.5,20208.0
687.6,20298.0
687.7,20388.0
687.8,20477.0
687.9,20567.0
688.0,20657.0
688.1,20749.0
688.2,20840.0
688.3,20932.0
688.4,21023.0
688.5,21115.0
688.6,21206.0
688.7,21298.0
688.8,21389.0
688.9,21481.0
689.0,21572.0
689.1,21665.0
689.2,21758.0
689.3,21851.0
689.4,21944.0
689.5,22038.0
689.6,22131.0
689.7,22224.0
689.8,22317.0
689.9,22410.0
690.0,22503.0
690.1,22597.0
690.2,22691.0
690.3,22785.0
690.4,22880.0
690.5,22974.0
690.6,23069.0
690.7,23163.0
690.8,23258.0
690.9,23353.0
691.0,23448.0
691.1,23543.0
691.2,23638.0
691.3,23733.0
691.4,23829.0
691.5,23924.0
691.6,24040.0
691.7,24115.0
691.8,24211.0
691.9,24307.0
692.0,24403.0
692.1,24499.0
692.2,24595.0
692.3,24691.0
692.4,24787.0
692.5,24884.0
692.6,24980.0
692.7,25077.0
692.8,25174.0
692.9,25271.0
693.0,25367.0
693.1,25465.0
693.2,25562.0
693.3,25659.0
693.4,25756.0
693.5,25854.0
693.6,25951.0
693.7,26049.0
693.8,26147.0
693.9,26245.0
694.0,26342.0
694.1,26440.0
694.2,26539.0
694.3,26637.0
694.4,26735.0
694.5,26834.0
694.6,26932.0
694.7,27031.0
694.8,27130.0
694.9,27228.0
695.0,27327.0
695.1,27426.0
695.2,27526.0
695.3,27625.0
695.4,27724.0
695.5,27823.0
695.6,27923.0
695.7,28023.0
695.8,28122.0
695.9,28222.0
696.0,28322.0
696.1,28421.0
696.2,28521.0
696.3,28621.0
696.4,28721.0
696.5,28821.0
696.6,28922.0
696.7,29022.0
696.8,29123.0
696.9,29223.0
697.0,29324.0
697.1,29424.0
697.2,29525.0
697.3,29626.0
697.4,29727.0
697.5,29830.0
697.6,29931.0
697.7,30032.0
697.8,30133.0
697.9,30234.0
698.0,30335.0
698.1,30437.0
698.2,30539.0
698.3,30641.0
698.4,30743.0
698.5,30845.0
698.6,30946.0
698.7,31048.0
698.8,31150.0
698.9,31252.0
699.0,31354.0
700.0,32374.0
705.0,37474.0
710.0,42574.0
